time_ms,ir,ax,ay,az,gx,gy,gz,label
125708,113096,1,-9,2,5242,10568,-11079,S
125790,113097,-6,5,-2,5296,10684,-11095,S
125872,113060,-2,-4,1,5330,10729,-11104,S
125954,113075,-14,-2,-1,5197,10766,-11108,S
126051,113061,-10,0,-8,5227,10632,-11137,S
126133,113059,-5,-6,-1,5375,10689,-11169,S
126215,113051,-9,2,-3,5313,10621,-11171,S
126297,112934,-3,-9,-9,5237,10634,-11136,S
126394,113006,4,5,-3,5317,10752,-11172,S
126476,113030,-8,-8,-7,5319,10755,-11082,S
126558,113024,5,-1,-1,5332,10640,-11084,S
126640,113035,5,-3,-7,5251,10725,-11109,S
126739,112984,-7,-2,3,5184,10639,-11020,S
126821,113029,-12,2,-11,5224,10588,-10825,S
126903,113045,-12,-9,1,5288,10746,-11205,S
127000,112970,6,0,-7,5367,10724,-11112,S
127082,112914,-6,-7,3,5164,10623,-11264,S
127164,112981,-6,-11,-2,5237,10681,-11086,S
127246,113009,-8,-1,-5,5318,10601,-11140,S
127343,113007,-11,-1,6,5237,10577,-11214,S
127425,113023,-3,4,0,5249,10724,-11136,S
127507,113068,3,-4,2,5271,10556,-11110,S
127589,113105,5,-3,1,5374,10624,-11086,S
127688,112996,7,-6,2,5199,10751,-11163,S
127770,113012,0,4,6,5428,10715,-11178,S
127852,113056,3,-6,3,5409,10635,-11230,S
127949,113132,-1,-4,2,5285,10642,-11041,S
128031,113137,-2,5,1,5271,10701,-11379,S
128113,113170,-9,-3,-5,5262,10723,-11115,S
128195,113214,-16,1,3,5381,10697,-11015,S
128292,113254,3,-7,-9,5357,10640,-11205,S
128374,113175,-5,-3,6,5279,10731,-11112,S
128456,113133,5,-4,0,5271,10661,-11115,S
128538,113193,-1,-2,-1,5354,10661,-11119,S
128637,113223,11,0,-7,5314,10759,-11082,S
128719,113253,-8,-2,-2,5414,10650,-11064,S
128801,113275,-5,-6,-3,5461,10774,-11068,S
128898,113289,4,6,1,5485,10760,-11171,S
128980,113306,-12,3,5,5354,10616,-11180,S
129062,113364,-5,-1,5,5471,10670,-11204,S
129144,113383,-8,3,3,5280,10676,-11229,S
129241,113429,-2,-4,-4,5190,10711,-11159,S
129323,113422,8,-1,14,5356,10764,-11175,S
129405,113415,-7,0,-3,5424,10609,-11059,S
129487,113310,-7,-6,6,5209,10612,-11013,S
129586,113359,-8,0,3,5116,10639,-10956,S
129668,113362,0,-3,6,5309,10677,-11095,S
129750,113395,3,-4,-2,5269,10788,-11040,S
129847,113385,-3,5,-2,5315,10651,-10940,S
129929,113390,-7,-14,7,5246,10718,-11133,S
130011,113420,-10,-10,-12,5310,10658,-11094,S
130093,113440,4,0,-5,5213,10650,-11110,S
130190,113427,-5,-2,-2,5339,10678,-11242,S
130272,113449,9,-1,-5,5378,10858,-11184,S
130354,113456,-12,-7,1,5316,10683,-11121,S
130436,113409,-5,0,6,5319,10616,-11059,S
130535,113339,0,-3,2,5294,10789,-11044,S
130617,113372,-1,-18,3,5318,10638,-11181,S
130699,113412,3,-2,-1,5254,10770,-11083,S
130796,113419,-13,5,-1,5242,10587,-11073,S
130878,113420,-13,7,16,5296,10651,-11118,S
130960,113419,2,-11,3,5403,10530,-11304,S
131042,113468,3,1,3,5350,10545,-11123,S
131139,113470,2,-4,5,5454,10678,-10912,S
131221,113447,-4,-2,-1,5264,10735,-11112,S
131303,113468,2,-6,-1,5277,10690,-10985,S
131385,113467,-5,-3,0,5355,10626,-11195,S
131484,113337,8,-10,-2,5335,10591,-11073,S
131566,113389,-2,-5,3,5376,10638,-11118,S
131648,113401,5,-8,0,5268,10682,-11077,S
131745,113344,3,-9,3,5168,10569,-11370,S
131827,113349,-7,4,-1,5394,10821,-10991,S
131909,113361,-7,-5,-5,5197,10520,-11128,S
131991,113384,-6,-12,3,5402,10739,-11251,S
132088,113386,2,-1,-6,5312,10686,-11243,S
132170,113386,1,-7,-5,5267,10611,-11096,S
132252,113303,-7,-2,-6,5249,10633,-11142,S
132334,113304,4,1,0,5240,10763,-11096,S
132433,113317,-3,-4,-4,5204,10682,-11047,S
132515,113355,-4,4,-2,5241,10709,-11053,S
132597,113356,-12,-8,1,5102,10658,-11280,S
132694,113367,9,-4,-8,5276,10584,-11142,S
132776,113366,1,0,-1,5218,10661,-10974,S
132858,113344,-10,2,-3,5371,10711,-11187,S
132940,113340,2,-2,1,5230,10626,-11268,S
133037,113224,1,-5,2,5247,10584,-11007,S
133119,113266,-5,-4,-2,5395,10734,-11202,S
