time_ms,ir,ax,ay,az,gx,gy,gz,label
3327810,126829,-140,-100,1407,-4458,-8385,1562,M
3327892,126504,-323,-501,1013,-115,-1072,1290,M
3327974,126433,392,-257,-229,-1837,-6156,-886,M
3328071,126269,-237,-274,-1273,-8761,-25241,2335,M
3328153,126763,-863,-326,-729,-16192,-32768,6581,M
3328235,126856,159,-615,723,-10349,-21261,6873,M
3328317,126603,131,-149,-180,2343,-1790,270,M
3328414,126571,556,692,-214,-1646,-692,1172,M
3328496,126724,28,597,-559,-3267,-4210,-2366,M
3328577,126661,1155,256,-151,-12012,-25422,6259,M
3328659,126973,371,-184,-121,-12557,-32768,3587,M
3328740,126652,433,-122,825,-5531,-22139,1819,M
3328822,126366,-9,255,933,-1591,-6245,-2273,M
3328903,125933,512,22,76,2328,-2278,-150,M
3329000,126079,63,-262,-809,-568,-11570,2837,M
3329082,126673,-418,-466,-559,-3852,-30675,14675,M
3329164,126596,410,-479,291,-11516,-32632,19486,M
3329246,126767,-10,-454,860,-2201,-15047,9122,M
3329343,126108,327,-82,189,3549,-2895,-1022,M
3329425,126227,782,-326,-320,727,-3424,-2776,M
3329507,126166,276,-362,-686,-11291,-15263,3932,M
3329589,126443,956,-58,-944,-20738,-26295,5248,M
3329670,126752,-900,823,-458,-20062,-31501,7011,M
3329767,126761,-495,609,982,-4029,-12522,4613,M
3329849,125990,228,202,1131,-3540,-7634,-615,M
3329931,125688,78,-173,210,-313,-4844,-2015,M
3330013,125634,-339,-65,-590,-1491,-8464,1372,M
3330095,126391,-968,-833,-398,-4297,-21782,10089,M
3330192,126275,-808,-834,336,-6949,-32519,15370,M
3330274,126671,-14,-533,732,-5284,-22413,10469,M
3330356,126037,415,42,533,-676,-9827,4027,M
3330438,126745,-279,268,-387,437,-6527,1052,M
3330535,126571,-243,-100,-1266,-2596,-2986,-3764,M
3330617,126850,416,197,-83,-15407,-22507,1365,M
3330699,126923,990,465,115,-23719,-32457,4981,M
3330781,127249,-633,556,833,-8885,-26102,6844,M
3330878,126938,-692,332,630,-5939,-15129,-46,M
3330960,127222,-164,282,-17,528,-675,-1191,M
3331042,127973,-394,-96,-751,640,-10878,2294,M
3331124,128331,-574,-524,-403,-3147,-24723,7109,M
3331223,128429,925,-386,67,-8798,-32694,13416,M
3331305,128893,900,-476,474,-2049,-19743,9841,M
